lev_timestamp,site_no,station_nm,y,x,name,agency_cd,site_tp_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,timestamp_quarter,baseline_value,relative_to_baseline,ObjectId
6/28/02,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,607.44,null,null,1,USGS,m,2,S,V,A,2,null,null,4038
4/19/03,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,609.89,null,null,1,USGS,m,2,S,V,A,2,608,Greater,4041
5/28/04,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,612.82,null,null,1,USGS,m,2,S,V,A,2,608.964,Greater,4046
5/26/10,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,618.22,null,null,1,USGS,m,2,S,T,A,2,null,null,4049
7/30/02,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,607.56,null,null,1,USGS,m,2,S,V,A,3,null,null,4052
4/14/15,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.19,null,null,1,USGS,m,2,S,V,A,1,280.96285714285716,Greater,4053
7/30/02,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.13,null,null,1,USGS,m,2,S,V,A,3,null,null,4054
10/23/02,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,608.08,null,null,1,USGS,m,2,S,V,A,4,null,null,4058
12/31/03,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,611.73,null,null,1,USGS,m,2,S,V,A,4,null,null,4061
11/2/05,3.13558E+14,D-21-23 17DDA,31.59938889,-110.0223333,null,USGS,GW,616.31,null,null,1,USGS,m,2,S,V,A,4,null,null,4064
1/26/62,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,209.33,null,null,1,USGS,D,2,S,V,A,1,null,null,4066
1/27/98,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,197.7,null,null,1,null,D,1,null,Z,A,1,null,null,4070
1/29/02,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.21,null,null,1,USGS,m,2,S,V,A,1,null,null,4073
3/29/02,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.31,null,null,1,USGS,m,2,S,V,A,1,null,null,4075
3/10/05,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,206.19,null,null,1,USGS,m,2,S,V,A,1,null,null,4079
4/26/62,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,210.33,null,null,1,null,D,2,null,Z,A,2,null,null,4082
5/3/02,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.1,null,null,1,USGS,m,2,S,V,A,2,null,null,4085
6/11/02,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.12,null,null,1,USGS,m,2,S,V,A,2,null,null,4088
6/17/02,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.06,null,null,1,USGS,m,2,S,V,A,2,null,null,4091
4/18/03,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.27,null,null,1,USGS,m,2,S,V,A,2,205.1375,Greater,4095
4/21/03,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.16,null,null,1,USGS,m,2,S,V,A,2,205.142,Greater,4098
5/28/04,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,204.83,null,null,1,USGS,m,2,S,V,A,2,205.09,Less,4101
7/7/05,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,206.19,null,null,1,USGS,m,2,S,V,A,2,205.24714285714285,Greater,4104
4/7/02,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,292.16,null,null,1,null,D,2,null,T,A,1,289.82733333333334,Greater,4107
7/27/05,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,276.65,null,null,1,null,D,2,null,T,A,3,274.7735714285714,Greater,4108
7/9/15,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.23,null,null,1,USGS,m,2,S,V,A,2,280.41285714285715,Greater,4113
3/28/03,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,292.85,null,null,1,USGS,m,2,S,V,A,1,290.5969230769231,Greater,4118
9/20/05,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,276.72,null,null,1,null,D,2,null,T,A,3,275.0735714285714,Greater,4119
1/19/16,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.63,null,null,1,USGS,m,2,S,V,A,1,281.17125,Greater,4121
4/18/16,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.68,null,null,1,USGS,m,2,S,V,A,2,280.69625,Greater,4124
12/19/05,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.09,null,null,1,null,D,2,null,T,A,4,275.2342857142857,Greater,4129
2/14/06,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,294.65,null,null,1,USGS,m,2,S,V,A,1,292.175,Greater,4133
8/20/06,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.36,null,null,1,null,D,2,null,T,A,3,275.36642857142857,Greater,4136
7/20/95,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,174.83,null,null,1,null,D,2,null,T,A,3,null,null,4138
1/17/17,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.88,null,null,1,USGS,m,2,S,V,A,1,281.3611111111111,Greater,4139
7/6/04,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,293.75,null,null,1,USGS,m,2,S,V,A,2,291.905,Greater,4141
10/23/02,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,204.95,null,null,1,USGS,m,2,S,V,A,4,null,null,4144
6/27/16,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.68,null,null,1,USGS,m,2,S,V,A,2,281.17125,Greater,4152
2/19/08,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,295.97,null,null,1,USGS,m,2,S,V,A,1,293.14285714285717,Greater,4153
2/5/19,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,283.83,null,null,1,USGS,m,2,S,V,A,1,281.7944444444444,Greater,4158
10/9/06,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.4,null,null,1,null,D,2,null,T,A,3,275.6564285714286,Greater,4159
6/14/06,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,294.99,null,null,1,USGS,m,2,S,V,A,2,292.59375,Greater,4162
12/31/03,3.13609E+14,D-21-22 13CAD,31.60259403,-110.0642439,null,USGS,GW,205.48,null,null,1,USGS,m,2,S,V,A,4,null,null,4163
11/26/06,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.38,null,null,1,null,D,2,null,T,A,4,275.51214285714286,Greater,4164
9/7/95,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,174.86,null,null,1,null,D,2,null,T,A,3,null,null,4165
4/6/20,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,284.69,null,null,1,USGS,m,2,S,V,A,1,282.7,Greater,4168
2/8/21,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,285.11,null,null,1,USGS,m,2,S,V,A,1,283.00124999999997,Greater,4171
4/5/21,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,285.09,null,null,1,USGS,m,2,S,V,A,1,283.7742857142857,Greater,4174
1/31/22,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,285.59,null,null,1,USGS,m,2,S,V,A,1,284.00125,Greater,4177
3/3/23,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,286.12,null,null,1,USGS,m,2,S,V,A,1,284.75857142857143,Greater,4180
3/14/24,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,286.41,null,null,1,USGS,m,2,S,V,A,1,285.2628571428572,Greater,4183
5/31/95,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,270.72,null,null,1,null,D,2,null,T,A,2,null,null,4186
4/14/97,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,271.92,null,null,1,null,D,2,null,T,A,2,null,null,4189
4/16/97,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,272.02,null,null,1,null,D,2,null,T,A,2,null,null,4192
5/28/97,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,271.85,null,null,1,null,D,2,null,T,A,2,271.6275,Greater,4195
7/6/97,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,272.03,null,null,1,null,D,2,null,T,A,2,271.70799999999997,Greater,4198
5/31/98,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,272.47,null,null,1,null,D,2,null,T,A,2,271.835,Greater,4201
5/31/99,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,273.15,null,null,1,null,D,2,null,T,A,2,272.02285714285716,Greater,4204
5/29/00,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,273.87,null,null,1,null,D,2,null,T,A,2,272.25375,Greater,4207
5/28/01,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,274.55,null,null,1,null,D,2,null,T,A,2,272.50888888888886,Greater,4210
5/27/02,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,275.04,null,null,1,null,D,2,null,T,A,2,272.762,Greater,4213
5/26/03,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,275.57,null,null,1,null,D,2,null,T,A,2,273.24699999999996,Greater,4216
5/13/04,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,276.03,null,null,1,null,D,2,null,T,A,2,273.84000000000003,Greater,4219
7/5/04,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,276.07,null,null,1,null,D,2,null,T,A,2,274.59375,Greater,4222
4/24/05,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,276.42,null,null,1,null,D,2,null,T,A,2,274.7966666666667,Greater,4225
6/12/05,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,276.66,null,null,1,null,D,2,null,T,A,2,275.2622222222222,Greater,4228
5/11/06,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.16,null,null,1,null,D,2,null,T,A,2,275.452,Greater,4231
7/2/06,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.3,null,null,1,null,D,2,null,T,A,2,275.867,Greater,4234
5/15/08,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,278.52,null,null,1,USGS,m,2,S,T,A,2,276.332,Greater,4237
6/17/09,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,278.88,null,null,1,USGS,m,2,S,T,A,2,276.9566666666667,Greater,4240
5/20/10,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,279.31,null,null,1,USGS,m,2,S,T,A,2,277.192,Greater,4243
6/27/11,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,279.76,null,null,1,USDA,m,1,A,T,A,2,277.78666666666663,Greater,4246
6/20/12,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,280.26,null,null,1,USDA,m,1,A,T,A,2,278.74142857142857,Greater,4249
6/12/13,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,280.98,null,null,1,USDA,m,1,A,T,A,2,279.2871428571429,Greater,4252
6/30/14,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,281.47,null,null,1,USGS,m,2,S,V,A,2,279.8828571428571,Greater,4255
10/26/95,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,174.96,null,null,1,null,D,2,null,T,A,4,null,null,4262
8/9/07,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.94,null,null,1,null,D,2,null,T,A,3,275.9378571428571,Greater,4265
2/25/09,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,295.87,null,null,1,USGS,m,2,S,V,A,1,294.3,Greater,4267
1/15/95,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,270.74,null,null,1,null,D,2,null,V,A,1,null,null,4268
7/18/96,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,175.46,null,null,1,null,D,2,null,T,A,3,null,null,4276
12/13/95,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,175.06,null,null,1,null,D,2,null,T,A,4,null,null,4277
11/15/07,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,278.06,null,null,1,null,D,2,null,T,A,4,275.95846153846156,Greater,4278
9/27/07,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,277.96,null,null,1,null,D,2,null,T,A,3,276.2107142857143,Greater,4280
4/13/95,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,270.71,null,null,1,null,D,2,null,T,A,1,null,null,4282
3/15/10,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,296.61,null,null,1,USGS,m,2,S,T,A,1,295.19,Greater,4285
9/27/11,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,279.97,null,null,1,USDA,m,1,A,T,A,3,277.5225,Greater,4292
9/5/96,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,175.56,null,null,1,null,D,2,null,T,A,3,175.1775,Greater,4299
10/27/96,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,175.68,null,null,1,null,D,2,null,T,A,4,null,null,4300
4/24/17,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.9,null,null,1,USGS,m,2,S,V,A,2,281.36333333333334,Greater,4301
1/2/08,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,278.3,null,null,1,null,D,2,null,T,A,4,276.2676923076923,Greater,4304
4/3/96,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,271.22,null,null,1,null,D,2,null,T,A,1,null,null,4307
5/4/07,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,295.54,null,null,1,USGS,m,2,S,V,A,2,293.21125,Greater,4313
7/17/97,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.04,null,null,1,null,D,2,null,T,A,3,175.35,Greater,4315
9/27/12,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,280.49,null,null,1,USDA,m,1,A,T,A,3,278.52,Greater,4317
1/14/09,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,278.87,null,null,1,USGS,m,2,S,T,A,4,276.7683333333334,Greater,4318
3/9/11,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,296.69,null,null,1,USDA,m,1,A,T,A,1,295.95799999999997,Greater,4319
12/15/96,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,175.66,null,null,1,null,D,2,null,T,A,4,175.34,Greater,4324
6/26/17,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,283.01,null,null,1,USGS,m,2,S,V,A,2,281.7744444444445,Greater,4326
1/29/97,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,271.71,null,null,1,null,D,2,null,T,A,1,271.095,Greater,4327
5/15/08,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,295.83,null,null,1,USGS,m,2,S,V,A,2,294,Greater,4336
9/7/97,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.14,null,null,1,null,D,2,null,T,A,3,175.48166666666668,Greater,4337
12/3/09,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,279.12,null,null,1,USGS,m,2,S,T,A,4,277.2609090909091,Greater,4342
9/9/13,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,280.92,null,null,1,USDA,m,1,A,T,A,3,279.1133333333333,Greater,4343
4/10/12,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,297.32,null,null,1,USDA,m,1,A,T,A,1,296.185,Greater,4344
10/23/97,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.05,null,null,1,null,D,2,null,T,A,4,175.48200000000003,Greater,4346
2/22/98,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,272.42,null,null,1,null,D,2,null,T,A,1,271.36,Greater,4349
7/19/98,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.77,null,null,1,null,D,2,null,T,A,3,175.6657142857143,Greater,4358
4/16/18,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,283.37,null,null,1,USGS,m,2,S,V,A,2,281.934,Greater,4359
10/6/14,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,281.76,null,null,1,USGS,m,2,S,V,A,3,280.785,Greater,4364
12/7/10,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,279.62,null,null,1,USGS,m,2,S,T,A,4,277.62454545454545,Greater,4365
6/9/09,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,295.92,null,null,1,USGS,m,2,S,V,A,2,294.9483333333333,Greater,4367
4/9/98,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,272.45,null,null,1,null,D,2,null,T,A,1,271.5416666666667,Greater,4368
12/14/97,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.24,null,null,1,null,D,2,null,T,A,4,175.60833333333335,Greater,4370
1/16/13,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,298.23,null,null,1,USDA,m,1,A,T,A,1,296.4771428571429,Greater,4371
9/7/98,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.79,null,null,1,null,D,2,null,T,A,3,175.80625,Greater,4382
6/20/18,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,283.55,null,null,1,USGS,m,2,S,V,A,2,282.08090909090913,Greater,4386
10/25/98,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.81,null,null,1,null,D,2,null,T,A,4,175.78,Greater,4387
3/20/13,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,298.15,null,null,1,USDA,m,1,A,T,A,1,296.9771428571429,Greater,4388
1/5/12,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,280.24,null,null,1,USDA,m,1,A,T,A,4,278.18999999999994,Greater,4390
10/6/15,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.55,null,null,1,USGS,m,2,S,V,A,3,281.13800000000003,Greater,4391
5/18/10,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,296.43,null,null,1,USGS,m,2,S,T,A,2,295.15999999999997,Greater,4394
2/21/99,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,272.99,null,null,1,null,D,2,null,T,A,1,271.74857142857144,Greater,4397
7/18/99,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,177.38,null,null,1,null,D,2,null,T,A,3,175.9811111111111,Greater,4408
4/16/19,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,284.11,null,null,1,USGS,m,2,S,V,A,2,282.4763636363636,Greater,4409
12/13/98,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,176.97,null,null,1,null,D,2,null,T,A,4,175.92875,Greater,4410
2/19/14,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,298.72,null,null,1,USGS,m,2,S,S,A,1,297.195,Greater,4413
12/12/13,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,281.41,null,null,1,USDA,m,1,A,T,A,4,279.37428571428575,Greater,4414
10/5/20,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,285.04,null,null,1,USGS,m,2,S,V,A,3,null,null,4417
6/27/11,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,296.83,null,null,1,USDA,m,1,A,T,A,2,295.61285714285714,Greater,4420
4/11/99,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,273.13,null,null,1,null,D,2,null,T,A,1,271.92125,Greater,4422
10/24/99,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,177.63,null,null,1,null,D,2,null,T,A,4,176.11777777777777,Greater,4427
1/13/15,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,281.81,null,null,1,USGS,m,2,S,V,A,4,280.17833333333334,Greater,4432
4/7/14,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,299.15,null,null,1,USGS,m,1,S,S,A,1,297.4122222222222,Greater,4434
9/6/99,3.1353E+14,D-21-21 20ACC1 [MW-4],31.59163056,-110.2322889,MW-4,USGS,GW,177.51,null,null,1,null,D,2,null,T,A,3,176.134,Greater,4437
6/25/19,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,284.22,null,null,1,USGS,m,2,S,V,A,2,282.83636363636367,Greater,4438
10/18/16,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.68,null,null,1,USGS,m,2,S,V,A,4,280.81333333333333,Greater,4442
11/29/16,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,282.63,null,null,1,USGS,m,2,S,V,A,4,281.0728571428571,Greater,4445
10/16/17,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,283.33,null,null,1,USGS,m,2,S,V,A,4,281.6742857142857,Greater,4448
1/9/18,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,283.1,null,null,1,USGS,m,2,S,V,A,4,282.1714285714286,Greater,4451
10/23/18,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,283.71,null,null,1,USGS,m,2,S,V,A,4,282.36375,Greater,4454
10/22/19,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,284.64,null,null,1,USGS,m,2,S,V,A,4,282.91375,Greater,4457
1/7/20,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,284.78,null,null,1,USGS,m,2,S,V,A,4,283.12111111111113,Greater,4460
10/18/21,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,285.47,null,null,1,USGS,m,2,S,V,A,4,283.57222222222225,Greater,4463
10/19/22,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,286.13,null,null,1,USGS,m,2,S,V,A,4,284.05222222222227,Greater,4466
11/30/23,3.1361E+14,D-21-20 14DAD1 [MW-6],31.60265,-110.2754333,MW-6,USGS,GW,286.33,null,null,1,USGS,m,U,S,V,A,4,284.68625,Greater,4469
4/13/95,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,287.16,null,null,1,null,D,2,null,T,A,1,null,null,4472
1/31/96,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,287.54,null,null,1,null,D,2,null,T,A,1,null,null,4475
2/22/96,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,287.8,null,null,1,null,D,2,null,T,A,1,null,null,4478
2/2/97,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,288.67,null,null,1,null,D,2,null,T,A,1,287.7925,Greater,4481
2/23/97,3.13615E+14,D-21-20 15ACD1 [TW-4],31.60604895,-110.2961432,TW-4,USGS,GW,288.51,null,null,1,null,D,2,null,T,A,1,287.93600000000004,Greater,4484
